m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
1	8	8	22	11.0	0	4.9	66.2	0	3.7	131	296	0.0	0.0	0.0	-39.62	2.39	0	0	0	0.0	0.0	0	0	359
1	8	8	23	10.3	0	5.4	71.4	0	4.0	116	297	0.0	0.0	0.0	-51.56	2.39	0	0	0	0.0	0.0	0	0	356
1	8	8	24	9.7	0	5.3	73.9	0	4.6	115	296	0.0	0.0	0.0	-62.99	2.39	0	0	0	0.0	0.0	0	0	354
1	9	9	1	9.2	0	6.5	83.1	0	3.5	63	300	0.0	0.0	0.0	-72.29	2.28	0	0	0	0.0	0.0	0	0	349
1	9	9	2	8.7	0	6.1	84.2	0	4.2	121	297	0.0	0.0	0.0	-75.04	2.28	0	0	0	0.0	0.0	0	0	348
1	9	9	3	8.1	0	5.6	84.2	0	5.1	88	295	0.0	0.0	0.0	-68.30	2.28	0	0	0	0.0	0.0	0	0	347
1	9	9	4	7.8	0	5.1	82.7	0	4.8	80	292	0.0	0.0	0.0	-57.60	2.28	0	0	0	0.0	0.0	0	0	345
1	9	9	5	7.6	0	4.6	81.6	0	3.2	100	290	0.0	0.0	0.0	-45.84	2.28	0	0	0	0.0	0.0	0	0	340
1	9	9	6	7.3	0	4.1	80.5	0	2.8	99	287	0.0	0.0	0.0	-33.85	2.28	0	0	0	0.0	0.0	0	0	338
1	9	9	7	7.1	0	4.7	84.5	0	3.7	143	289	0.0	0.0	0.0	-21.97	2.28	0	0	0	0.0	0.0	0	0	339
1	9	9	8	6.9	0	4.9	86.9	0	3.7	121	290	0.0	0.0	0.0	-10.44	2.28	0	0	0	0.0	0.0	0	0	338
1	9	9	9	6.9	4	5.4	89.7	4	3.0	120	292	0.0	23.6	0.0	2.82	2.28	0	20	9	18.6	14.9	2	0	347
1	9	9	10	8.7	146	4.8	76.1	42	4.4	105	292	0.0	42.7	0.0	10.51	2.28	568	156	37	257.6	140.5	62	0	362
1	9	9	11	10.6	298	5.6	71.4	55	5.1	120	294	0.0	53.4	0.0	19.17	2.28	742	324	53	463.6	291.7	126	0	377
1	9	9	12	12.3	417	4.5	59.0	63	5.7	106	290	0.0	56.8	0.0	25.88	2.28	812	458	63	616.2	413.0	176	0	390
1	9	9	13	13.6	484	4.0	52.3	76	4.8	151	290	0.0	57.6	0.0	29.97	2.28	817	539	67	705.0	485.6	205	0	401
1	9	9	14	14.6	507	3.5	47.4	70	4.4	176	288	0.0	58.5	0.0	30.86	2.28	851	557	68	724.0	501.7	214	0	408
1	9	9	15	15.0	464	3.1	44.8	65	4.6	173	288	0.0	57.9	0.0	28.42	2.28	839	510	66	671.9	459.5	196	0	408
1	9	9	16	15.0	362	4.4	49.0	65	4.2	144	295	0.0	54.7	0.0	23.03	2.28	759	403	59	552.2	363.5	152	0	405
1	9	9	17	14.7	234	4.5	50.3	48	4.4	150	296	0.0	51.5	0.0	15.32	2.28	705	250	47	373.0	225.2	98	0	397
1	9	9	18	13.6	80	4.2	53.1	31	5.7	155	299	0.0	36.9	0.0	5.96	2.28	472	83	26	146.6	75.2	33	0	384
1	9	9	19	12.4	0	6.0	65.1	0	5.7	108	304	0.0	0.0	1.0	0.42	2.28	0	0	0	0.0	0.0	0	0	370
1	9	9	20	11.9	0	5.8	66.1	0	5.1	108	303	0.0	0.0	1.0	-15.78	2.28	0	0	0	0.0	0.0	0	0	367
1	9	9	21	11.4	0	6.6	72.0	0	4.2	137	306	0.0	0.0	1.0	-27.50	2.28	0	0	0	0.0	0.0	0	0	363
1	9	9	22	11.0	0	7.0	76.4	0	3.7	121	307	0.0	0.0	2.0	-39.47	2.28	0	0	0	0.0	0.0	0	0	360
1	9	9	23	10.5	0	7.0	79.0	0	2.8	136	307	0.0	0.0	2.0	-51.40	2.28	0	0	0	0.0	0.0	0	0	356
1	9	9	24	10.0	0	6.6	79.1	0	3.0	129	305	0.0	0.0	2.0	-62.83	2.28	0	0	0	0.0	0.0	0	0	354
1	10	10	1	9.6	0	6.3	79.4	0	3.5	168	304	0.0	0.0	2.0	-72.13	2.20	0	0	0	0.0	0.0	0	0	353
1	10	10	2	9.3	0	6.2	81.2	0	4.8	126	304	0.0	0.0	3.0	-74.92	2.20	0	0	0	0.0	0.0	0	0	354
1	10	10	3	8.9	0	6.7	86.0	0	3.7	129	306	0.0	0.0	3.0	-68.26	2.20	0	0	0	0.0	0.0	0	0	350
1	10	10	4	8.7	0	7.2	90.5	0	3.0	177	308	0.0	0.0	3.0	-57.60	2.20	0	0	0	0.0	0.0	0	0	348
1	10	10	5	8.5	0	7.2	91.6	0	3.5	191	308	0.0	0.0	4.0	-45.85	2.20	0	0	0	0.0	0.0	0	0	348
1	10	10	6	8.3	0	6.4	87.9	0	4.0	139	306	0.0	0.0	4.0	-33.86	2.20	0	0	0	0.0	0.0	0	0	348
1	10	10	7	8.2	0	5.9	85.7	0	3.5	147	304	0.0	0.0	4.0	-21.98	2.20	0	0	0	0.0	0.0	0	0	346
1	10	10	8	8.0	0	5.2	82.5	0	3.0	132	302	0.0	0.0	5.0	-10.43	2.20	0	0	0	0.0	0.0	0	0	345
1	10	10	9	8.1	3	5.5	83.8	3	3.2	156	303	0.0	9.6	5.0	2.83	2.20	0	20	9	18.8	13.5	1	0	352
1	10	10	10	9.4	102	6.5	82.2	81	4.8	191	310	0.0	16.2	5.0	10.55	2.20	114	158	35	258.5	106.2	45	0	363
1	10	10	11	10.8	219	7.3	79.0	122	5.9	105	311	0.0	26.8	6.0	19.24	2.20	294	328	51	465.0	219.8	95	0	374
1	10	10	12	11.7	249	7.1	73.1	201	5.5	87	315	0.0	17.5	8.0	25.98	2.20	111	464	60	618.2	310.8	111	0	381
1	10	10	13	12.9	375	7.7	70.8	205	6.1	115	312	0.0	36.5	6.0	30.09	2.20	339	545	65	707.6	365.3	163	0	391
1	10	10	14	13.7	385	7.7	66.8	217	7.1	84	313	0.0	36.5	6.0	31.01	2.20	327	563	66	727.1	377.6	167	0	395
1	10	10	15	14.2	359	7.6	64.1	184	8.5	52	313	0.0	36.7	5.0	28.59	2.20	365	517	63	675.3	346.4	155	0	396
1	10	10	16	14.4	305	7.8	64.5	127	8.5	356	314	0.0	39.7	4.0	23.20	2.20	453	410	57	555.9	274.9	131	0	395
1	10	10	17	14.1	185	8.3	68.2	95	7.1	358	319	0.0	30.0	5.0	15.49	2.20	337	256	45	377.0	171.5	79	0	390
1	10	10	18	13.4	92	7.8	68.9	56	10.7	40	308	0.0	47.1	5.0	6.13	2.20	337	87	26	150.7	58.3	38	0	383
1	10	10	19	12.5	0	7.9	73.8	0	10.1	348	308	0.0	0.0	5.0	0.50	2.20	0	0	0	0.0	0.0	0	0	375
1	10	10	20	12.1	0	7.9	75.2	0	8.9	353	309	0.0	0.0	5.0	-15.62	2.20	0	0	0	0.0	0.0	0	0	373
1	10	10	21	11.8	0	8.4	80.0	0	6.8	0	312	0.0	0.0	6.0	-27.35	2.20	0	0	0	0.0	0.0	0	0	369
1	10	10	22	11.4	0	7.9	78.8	0	5.1	83	310	0.0	0.0	6.0	-39.31	2.20	0	0	0	0.0	0.0	0	0	365
1	10	10	23	11.0	0	6.3	72.3	0	5.1	145	305	0.0	0.0	6.0	-51.25	2.20	0	0	0	0.0	0.0	0	0	364
1	10	10	24	10.7	0	5.2	68.7	0	5.5	123	301	0.0	0.0	6.0	-62.67	2.20	0	0	0	0.0	0.0	0	0	362
1	11	11	1	10.4	0	4.6	67.2	0	5.1	147	299	0.0	0.0	6.0	-71.95	2.67	0	0	0	0.0	0.0	0	0	360
1	11	11	2	10.1	0	4.7	69.0	0	5.1	143	300	0.0	0.0	6.0	-74.79	2.67	0	0	0	0.0	0.0	0	0	359
1	11	11	3	9.8	0	4.6	69.6	0	5.5	154	301	0.0	0.0	7.0	-68.22	2.67	0	0	0	0.0	0.0	0	0	358
1	11	11	4	9.7	0	4.9	71.8	0	4.8	145	303	0.0	0.0	7.0	-57.59	2.67	0	0	0	0.0	0.0	0	0	356
1	11	11	5	9.6	0	5.1	73.5	0	5.3	131	305	0.0	0.0	7.0	-45.85	2.67	0	0	0	0.0	0.0	0	0	356
1	11	11	6	9.4	0	6.2	80.2	0	5.9	116	310	0.0	0.0	7.0	-33.87	2.67	0	0	0	0.0	0.0	0	0	356
1	11	11	7	9.3	0	6.2	80.9	0	5.8	84	311	0.0	0.0	7.0	-21.98	2.67	0	0	0	0.0	0.0	0	0	356
1	11	11	8	9.3	0	6.0	80.2	0	5.3	110	312	0.0	0.0	7.0	-10.42	2.67	0	0	0	0.0	0.0	0	0	355
1	11	11	9	9.3	2	5.3	75.8	2	6.8	117	310	0.0	4.5	8.0	2.85	2.67	0	19	11	19.0	10.1	1	0	359
1	11	11	10	10.2	75	5.9	74.4	68	6.8	61	315	0.0	6.7	8.0	10.60	2.67	36	149	43	259.6	77.8	34	0	366
1	11	11	11	10.7	92	5.7	71.2	92	6.1	77	320	0.0	2.6	8.0	19.31	2.67	0	313	64	466.6	162.9	43	0	369
1	11	11	12	12.1	290	5.8	65.0	194	5.3	86	307	0.0	26.3	6.0	26.07	2.67	218	446	76	620.3	232.1	127	0	385
1	11	11	13	13.2	332	5.9	61.1	260	5.5	143	309	0.0	26.4	7.0	30.21	2.67	142	526	82	710.2	273.9	146	0	392
1	11	11	14	14.0	340	5.8	57.5	250	3.2	123	310	0.0	26.1	7.0	31.16	2.67	174	545	83	730.2	283.5	149	0	399
1	11	11	15	14.1	209	6.0	58.0	198	6.3	227	320	0.0	8.1	8.0	28.75	2.67	23	499	80	678.9	259.9	95	0	392
1	11	11	16	14.2	208	6.4	59.3	175	6.8	92	318	0.0	13.8	8.0	23.37	2.67	83	395	71	559.8	205.6	93	0	392
1	11	11	17	13.8	110	5.8	58.4	105	6.8	63	320	0.0	6.7	8.0	15.66	2.67	18	245	56	381.1	127.6	49	0	386
1	11	11	18	13.2	43	5.1	57.8	39	8.9	54	317	0.0	5.8	8.0	6.30	2.67	37	84	32	154.8	43.7	19	0	381
1	11	11	19	12.5	0	4.9	59.4	0	7.7	358	314	0.0	0.0	7.0	0.58	2.67	0	1	1	0.8	0.6	0	0	376
1	11	11	20	11.9	0	4.3	59.6	0	6.8	27	309	0.0	0.0	7.0	-15.46	2.67	0	0	0	0.0	0.0	0	0	370
1	11	11	21	11.3	0	4.5	63.1	0	6.3	55	308	0.0	0.0	7.0	-27.19	2.67	0	0	0	0.0	0.0	0	0	366
1	11	11	22	10.6	0	4.3	64.7	0	6.3	87	305	0.0	0.0	7.0	-39.16	2.67	0	0	0	0.0	0.0	0	0	363
1	11	11	23	10.0	0	4.1	66.4	0	6.1	100	302	0.0	0.0	6.0	-51.09	2.67	0	0	0	0.0	0.0	0	0	360
1	11	11	24	9.4	0	3.8	68.0	0	6.8	68	298	0.0	0.0	6.0	-62.51	2.67	0	0	0	0.0	0.0	0	0	357
1	12	12	1	8.7	0	3.7	70.5	0	7.4	87	296	0.0	0.0	6.0	-71.77	2.69	0	0	0	0.0	0.0	0	0	354
1	12	12	2	7.9	0	3.8	75.0	0	6.8	3	294	0.0	0.0	6.0	-74.65	2.69	0	0	0	0.0	0.0	0	0	350
1	12	12	3	7.2	0	3.6	77.9	0	6.1	40	291	0.0	0.0	5.0	-68.17	2.69	0	0	0	0.0	0.0	0	0	345
1	12	12	4	6.7	0	3.6	80.7	0	5.3	109	289	0.0	0.0	5.0	-57.57	2.69	0	0	0	0.0	0.0	0	0	342
1	12	12	5	6.3	0	3.0	79.3	0	4.2	129	285	0.0	0.0	5.0	-45.85	2.69	0	0	0	0.0	0.0	0	0	338
1	12	12	6	5.8	0	3.2	83.2	0	4.0	132	284	0.0	0.0	4.0	-33.86	2.69	0	0	0	0.0	0.0	0	0	336
1	12	12	7	5.5	0	3.7	88.3	0	4.6	116	284	0.0	0.0	4.0	-21.97	2.69	0	0	0	0.0	0.0	0	0	335
1	12	12	8	5.2	0	4.0	92.1	0	3.0	126	283	0.0	0.0	4.0	-10.41	2.69	0	0	0	0.0	0.0	0	0	331
1	12	12	9	5.1	5	3.3	87.7	5	2.6	152	280	0.0	26.0	4.0	2.87	2.69	0	20	11	19.2	15.1	3	0	338
1	12	12	10	6.5	160	3.4	80.9	66	3.2	307	281	0.0	49.8	3.0	10.65	2.69	513	150	44	260.8	114.4	68	0	351
1	12	12	11	7.6	281	3.2	73.8	111	3.5	235	282	0.0	47.5	3.0	19.38	2.69	511	314	64	468.4	239.5	119	0	362
1	12	12	12	8.4	356	3.3	70.0	166	2.6	330	285	0.0	43.3	4.0	26.18	2.69	431	447	76	622.6	341.2	153	0	371
1	12	12	13	9.3	486	2.0	59.9	138	4.0	290	276	0.0	57.2	1.0	30.35	2.69	690	528	82	713.1	402.8	206	0	380
1	12	12	14	9.8	456	2.3	59.3	178	4.4	235	281	0.0	50.6	4.0	31.32	2.69	534	547	84	733.5	417.2	195	0	380
1	12	12	15	9.8	342	2.3	59.4	226	4.2	221	288	0.0	31.8	6.0	28.93	2.69	240	502	81	682.6	382.9	149	0	376
1	12	12	16	9.5	239	1.8	58.7	191	3.5	220	290	0.0	20.0	7.0	23.55	2.69	120	398	72	563.8	303.6	105	0	370
1	12	12	17	8.9	145	3.0	66.2	115	4.2	317	296	0.0	14.2	7.0	15.84	2.69	110	248	57	385.2	189.2	64	0	362
1	12	12	18	8.0	32	2.8	69.3	32	4.8	228	304	0.0	2.6	7.0	6.47	2.69	0	86	32	159.0	65.8	15	0	353
1	12	12	19	7.2	0	2.0	69.4	0	5.3	162	299	0.0	0.0	7.0	0.67	2.69	0	2	1	1.0	0.8	0	0	348
1	12	12	20	6.8	0	2.1	71.6	0	2.8	141	298	0.0	0.0	7.0	-15.30	2.69	0	0	0	0.0	0.0	0	0	339
1	12	12	21	6.4	0	2.4	75.2	0	2.4	316	297	0.0	0.0	7.0	-27.04	2.69	0	0	0	0.0	0.0	0	0	336
1	12	12	22	6.0	0	1.9	74.7	0	1.9	259	294	0.0	0.0	7.0	-39.00	2.69	0	0	0	0.0	0.0	0	0	333
1	12	12	23	5.7	0	1.8	75.9	0	1.3	308	292	0.0	0.0	7.0	-50.94	2.69	0	0	0	0.0	0.0	0	0	329
1	12	12	24	5.3	0	1.9	78.9	0	0.7	332	291	0.0	0.0	7.0	-62.34	2.69	0	0	0	0.0	0.0	0	0	325
1	13	13	1	5.3	0	2.3	81.3	0	0.9	319	292	0.0	0.0	7.0	-71.59	2.99	0	0	0	0.0	0.0	0	0	326
1	13	13	2	5.4	0	2.6	82.3	0	1.1	310	292	0.0	0.0	7.0	-74.51	2.99	0	0	0	0.0	0.0	0	0	327
1	13	13	3	5.4	0	2.4	80.8	0	2.1	329	291	0.0	0.0	7.0	-68.11	2.99	0	0	0	0.0	0.0	0	0	330
1	13	13	4	5.5	0	2.6	81.5	0	3.2	288	291	0.0	0.0	7.0	-57.55	2.99	0	0	0	0.0	0.0	0	0	333
1	13	13	5	5.6	0	2.9	82.7	0	2.1	161	291	0.0	0.0	7.0	-45.84	2.99	0	0	0	0.0	0.0	0	0	331
1	13	13	6	5.6	0	3.6	86.6	0	2.6	194	293	0.0	0.0	7.0	-33.86	2.99	0	0	0	0.0	0.0	0	0	332
1	13	13	7	5.7	0	3.6	86.6	0	3.2	161	292	0.0	0.0	7.0	-21.96	2.99	0	0	0	0.0	0.0	0	0	334
1	13	13	8	5.8	0	4.3	90.1	0	3.0	118	294	0.0	0.0	7.0	-10.38	2.99	0	0	0	0.0	0.0	0	0	334
1	13	13	9	6.0	5	4.3	88.8	5	3.0	139	293	0.0	12.2	7.0	2.89	2.99	0	19	12	19.5	15.6	3	0	342
1	13	13	10	7.8	119	4.0	76.7	64	4.0	150	294	0.0	24.2	6.0	10.71	2.99	292	146	48	262.2	118.2	52	0	356
1	13	13	11	9.4	210	4.5	71.3	144	4.6	128	299	0.0	23.3	6.0	19.47	2.99	197	306	72	470.3	248.6	92	0	368
1	13	13	12	11.2	331	4.6	63.8	170	4.0	153	297	0.0	36.3	5.0	26.29	2.99	362	438	86	625.0	355.6	143	0	382
1	13	13	13	12.7	406	4.8	58.5	182	4.0	189	298	0.0	42.6	4.0	30.49	2.99	442	518	93	716.0	420.7	175	0	394
1	13	13	14	13.9	425	4.8	54.2	184	4.0	173	299	0.0	44.1	4.0	31.48	2.99	461	537	94	737.0	436.2	183	0	401
1	13	13	15	14.4	361	3.7	48.5	211	3.5	159	299	0.0	35.7	6.0	29.11	2.99	307	493	91	686.5	400.4	156	0	402
1	13	13	16	14.8	370	3.5	46.7	117	3.0	328	291	0.0	54.2	1.0	23.73	2.99	629	391	81	568.0	317.3	155	0	405
1	13	13	17	14.7	261	3.5	46.7	51	3.2	274	290	0.0	56.1	0.0	16.02	2.99	760	244	64	389.5	197.7	108	0	399
1	13	13	18	13.9	92	3.0	47.6	32	4.0	320	293	0.0	39.6	0.0	6.65	2.99	515	86	36	163.3	69.5	38	0	386
1	13	13	19	12.7	0	3.5	53.4	0	5.3	175	293	0.0	0.0	0.0	0.75	2.99	0	2	2	1.3	1.0	0	0	376
1	13	13	20	12.3	0	4.8	60.3	0	4.2	119	298	0.0	0.0	0.0	-15.14	2.99	0	0	0	0.0	0.0	0	0	366
1	13	13	21	11.8	0	4.4	60.3	0	2.8	122	295	0.0	0.0	0.0	-26.88	2.99	0	0	0	0.0	0.0	0	0	361
1	13	13	22	11.3	0	5.5	67.3	0	2.4	190	299	0.0	0.0	0.0	-38.84	2.99	0	0	0	0.0	0.0	0	0	357
1	13	13	23	10.9	0	5.0	66.7	0	3.7	173	296	0.0	0.0	0.0	-50.77	2.99	0	0	0	0.0	0.0	0	0	358
1	13	13	24	10.4	0	4.5	66.6	0	2.4	113	294	0.0	0.0	0.0	-62.17	2.99	0	0	0	0.0	0.0	0	0	352
1	14	14	1	9.7	0	4.4	69.2	0	2.3	182	292	0.0	0.0	0.0	-71.40	2.54	0	0	0	0.0	0.0	0	0	349
1	14	14	2	9.0	0	3.4	67.8	0	2.2	181	287	0.0	0.0	0.0	-74.35	2.54	0	0	0	0.0	0.0	0	0	345
1	14	14	3	8.3	0	4.0	74.3	0	1.6	151	288	0.0	0.0	0.0	-68.04	2.54	0	0	0	0.0	0.0	0	0	339
1	14	14	4	7.9	0	3.7	74.7	0	1.3	318	287	0.0	0.0	0.0	-57.53	2.54	0	0	0	0.0	0.0	0	0	336
1	14	14	5	7.5	0	3.5	75.5	0	0.9	305	285	0.0	0.0	0.0	-45.83	2.54	0	0	0	0.0	0.0	0	0	333
1	14	14	6	7.1	0	3.0	75.2	0	0.9	283	283	0.0	0.0	0.0	-33.85	2.54	0	0	0	0.0	0.0	0	0	331
1	14	14	7	6.8	0	3.1	76.8	0	0.6	314	283	0.0	0.0	0.0	-21.94	2.54	0	0	0	0.0	0.0	0	0	328
1	14	14	8	6.6	0	3.1	78.6	0	0.7	307	282	0.0	0.0	0.0	-10.36	2.54	0	0	0	0.0	0.0	0	0	327
1	14	14	9	6.6	5	3.0	77.8	5	1.0	287	282	0.0	23.8	0.0	2.92	2.54	0	21	11	19.8	15.8	2	0	344
1	14	14	10	8.3	150	2.3	65.4	43	1.5	330	282	0.0	42.9	0.0	10.77	2.54	574	155	42	263.7	139.2	64	0	361
1	14	14	11	10.1	301	3.0	61.2	58	1.3	307	283	0.0	52.5	0.0	19.56	2.54	726	322	61	472.3	289.2	127	0	378
1	14	14	12	11.6	414	2.8	54.3	77	1.2	284	283	0.0	55.2	0.0	26.41	2.54	758	458	72	627.6	410.9	175	0	393
1	14	14	13	12.9	485	2.0	47.2	90	0.9	291	281	0.0	56.6	0.0	30.64	2.54	775	540	77	719.1	484.8	205	0	405
1	14	14	14	13.8	500	1.7	43.9	95	0.5	311	282	0.0	56.6	0.0	31.66	2.54	770	560	79	740.5	502.6	211	0	412
1	14	14	15	14.3	469	1.6	42.2	78	0.9	299	282	0.0	57.0	0.0	29.29	2.54	798	515	76	690.4	462.6	197	0	412
1	14	14	16	14.3	370	1.6	42.0	73	1.2	313	284	0.0	53.8	0.0	23.92	2.54	732	411	68	572.2	368.9	156	0	406
1	14	14	17	13.9	249	1.4	42.4	60	1.5	271	283	0.0	52.1	0.0	16.21	2.54	677	259	54	393.9	232.9	104	0	396
1	14	14	18	12.9	92	1.5	45.8	33	1.6	285	287	0.0	37.2	0.0	6.83	2.54	490	93	32	167.7	83.6	38	0	381
1	14	14	19	11.7	0	1.0	47.7	0	1.5	299	283	0.0	0.0	0.0	0.84	2.54	0	2	2	1.6	1.3	0	0	370
1	14	14	20	11.0	0	2.3	55.0	0	1.8	316	286	0.0	0.0	0.0	-14.97	2.54	0	0	0	0.0	0.0	0	0	353
1	14	14	21	10.3	0	1.8	55.7	0	2.0	293	283	0.0	0.0	0.0	-26.71	2.54	0	0	0	0.0	0.0	0	0	350
1	14	14	22	9.6	0	2.3	60.2	0	1.6	203	284	0.0	0.0	0.0	-38.68	2.54	0	0	0	0.0	0.0	0	0	345
1	14	14	23	8.8	0	2.1	62.6	0	1.8	229	282	0.0	0.0	0.0	-50.61	2.54	0	0	0	0.0	0.0	0	0	343
1	14	14	24	8.1	0	2.3	66.4	0	1.8	176	281	0.0	0.0	0.0	-62.00	2.54	0	0	0	0.0	0.0	0	0	339
1	15	15	1	7.6	0	2.5	70.0	0	1.8	151	281	0.0	0.0	0.0	-71.20	1.99	0	0	0	0.0	0.0	0	0	337
1	15	15	2	7.0	0	2.1	70.6	0	2.0	166	278	0.0	0.0	0.0	-74.19	1.99	0	0	0	0.0	0.0	0	0	334
1	15	15	3	6.4	0	1.6	71.1	0	2.8	142	275	0.0	0.0	0.0	-67.96	1.99	0	0	0	0.0	0.0	0	0	334
1	15	15	4	6.1	0	0.2	65.7	0	4.0	122	269	0.0	0.0	0.0	-57.49	1.99	0	0	0	0.0	0.0	0	0	335
1	15	15	5	5.8	0	0.9	70.9	0	3.5	111	271	0.0	0.0	0.0	-45.81	1.99	0	0	0	0.0	0.0	0	0	332
1	15	15	6	5.4	0	0.2	68.7	0	3.7	110	268	0.0	0.0	0.0	-33.83	1.99	0	0	0	0.0	0.0	0	0	331
1	15	15	7	5.2	0	-1.2	63.5	0	4.0	58	262	0.0	0.0	0.0	-21.92	1.99	0	0	0	0.0	0.0	0	0	331
1	15	15	8	4.9	0	-1.8	61.5	0	4.6	85	259	0.0	0.0	0.0	-10.32	1.99	0	0	0	0.0	0.0	0	0	331
1	15	15	9	4.9	5	-0.8	66.2	5	4.0	85	263	0.0	27.6	0.0	2.95	1.99	0	22	9	20.2	16.1	2	0	337
1	15	15	10	6.7	164	-0.3	60.9	39	3.7	125	267	0.0	50.4	0.0	10.84	1.99	666	169	32	265.4	162.2	69	0	352
1	15	15	11	8.5	336	0.8	58.1	51	2.8	133	269	0.0	58.9	0.0	19.65	1.99	845	344	46	474.5	330.7	140	0	370
1	15	15	12	10.2	475	0.8	52.1	58	2.4	214	269	0.0	60.0	0.0	26.54	1.99	934	484	54	630.3	465.2	198	0	386
1	15	15	13	11.5	559	1.0	48.3	63	2.4	309	270	0.0	60.0	0.0	30.80	1.99	968	569	58	722.3	546.5	233	0	398
1	15	15	14	12.4	580	0.5	43.8	65	3.0	296	269	0.0	60.0	0.0	31.84	1.99	976	590	59	744.2	566.4	242	0	403
1	15	15	15	13.0	538	1.3	44.9	65	4.6	293	273	0.0	60.0	0.0	29.49	1.99	962	544	57	694.5	523.0	224	0	401
1	15	15	16	13.0	432	0.4	41.8	60	6.1	132	271	0.0	60.0	0.0	24.12	1.99	910	438	51	576.5	420.4	179	0	394
1	15	15	17	12.5	277	0.5	43.8	51	5.9	87	274	0.0	58.2	0.0	16.40	1.99	799	281	41	398.4	270.0	114	0	386
1	15	15	18	11.4	103	-0.3	44.5	30	6.3	114	275	0.0	45.1	0.0	7.01	1.99	600	104	25	172.2	99.8	42	0	373
1	15	15	19	10.1	0	-0.7	47.1	0	7.7	77	271	0.0	0.0	0.0	0.93	1.99	0	3	2	1.9	1.6	0	0	363
1	15	15	20	9.5	0	0.4	52.8	0	7.4	57	274	0.0	0.0	0.0	-14.80	1.99	0	0	0	0.0	0.0	0	0	357
1	15	15	21	8.9	0	0.9	57.4	0	6.8	7	276	0.0	0.0	0.0	-26.55	1.99	0	0	0	0.0	0.0	0	0	353
1	15	15	22	8.2	0	1.2	60.8	0	6.8	352	275	0.0	0.0	0.0	-38.52	1.99	0	0	0	0.0	0.0	0	0	350
1	15	15	23	7.6	0	1.4	64.4	0	6.5	4	275	0.0	0.0	0.0	-50.44	1.99	0	0	0	0.0	0.0	0	0	347
1	15	15	24	7.0	0	0.9	64.7	0	5.5	11	273	0.0	0.0	0.0	-61.82	1.99	0	0	0	0.0	0.0	0	0	342
1	16	16	1	6.7	0	1.1	67.1	0	4.6	85	273	0.0	0.0	0.0	-71.01	2.00	0	0	0	0.0	0.0	0	0	339
1	16	16	2	6.4	0	0.7	66.3	0	5.1	125	271	0.0	0.0	0.0	-74.02	2.00	0	0	0	0.0	0.0	0	0	339
1	16	16	3	6.2	0	-0.1	64.3	0	5.1	114	268	0.0	0.0	0.0	-67.88	2.00	0	0	0	0.0	0.0	0	0	338
1	16	16	4	6.0	0	0.1	65.6	0	3.0	117	268	0.0	0.0	0.0	-57.45	2.00	0	0	0	0.0	0.0	0	0	333
1	16	16	5	5.9	0	0.8	69.9	0	2.1	231	271	0.0	0.0	0.0	-45.79	2.00	0	0	0	0.0	0.0	0	0	329
1	16	16	6	5.8	0	1.4	73.6	0	2.3	307	273	0.0	0.0	0.0	-33.81	2.00	0	0	0	0.0	0.0	0	0	329
1	16	16	7	5.7	0	2.7	81.1	0	2.8	156	277	0.0	0.0	0.0	-21.89	2.00	0	0	0	0.0	0.0	0	0	330
1	16	16	8	5.6	0	2.5	80.6	0	2.8	172	276	0.0	0.0	0.0	-10.28	2.00	0	0	0	0.0	0.0	0	0	330
1	16	16	9	5.7	5	1.9	76.3	5	2.6	149	274	0.0	27.5	0.0	2.98	2.00	0	23	9	20.6	16.5	2	0	340
1	16	16	10	7.9	164	2.0	66.0	39	4.6	153	278	0.0	49.6	0.0	10.92	2.00	662	170	32	267.2	161.9	69	0	358
1	16	16	11	10.3	333	2.8	59.9	49	4.4	142	279	0.0	58.4	0.0	19.75	2.00	840	346	46	476.8	329.4	139	0	377
1	16	16	12	12.4	469	3.8	55.9	53	4.6	163	284	0.0	59.9	0.0	26.67	2.00	926	486	54	633.2	463.2	196	0	394
1	16	16	13	14.0	545	3.4	48.7	55	5.1	175	284	0.0	60.0	0.0	30.96	2.00	952	571	58	725.7	544.2	228	0	406
1	16	16	14	15.1	568	3.1	44.2	57	3.2	121	284	0.0	60.0	0.0	32.02	2.00	963	593	59	748.0	564.3	237	0	417
1	16	16	15	15.8	528	1.9	38.9	56	4.0	282	281	0.0	60.0	0.0	29.69	2.00	953	548	57	698.6	521.6	220	0	417
1	16	16	16	16.0	424	2.0	39.0	53	5.3	281	283	0.0	59.8	0.0	24.32	2.00	902	441	52	580.9	420.1	176	0	411
1	16	16	17	15.5	275	2.9	42.7	48	4.2	100	288	0.0	57.3	0.0	16.60	2.00	796	285	42	402.9	271.0	113	0	403
1	16	16	18	14.4	103	2.8	45.2	31	3.0	162	292	0.0	43.2	0.0	7.20	2.00	575	107	26	176.7	101.8	42	0	390
